longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,bedrooms_per_room
-119.28,36.52,19.0,1402.0,324.0,1327.0,316.0,2.25,-0.08507845934379459,0.01355206847360913,-0.30617035546613014
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,-0.07920285158781594,0.0304601425793908,-0.3092218312740365
-118.19,33.86,38.0,2009.0,524.0,1449.0,451.0,2.7045,-0.05883026381284221,0.018914883026381283,-0.2864878585328708
-117.9,34.15,21.0,2056.0,461.0,1332.0,429.0,3.3942,-0.0573443579766537,0.010214007782101167,-0.2896522476675148
-117.88,33.85,22.0,1105.0,241.0,971.0,249.0,3.1667,-0.1066787330316742,0.019909502262443438,-0.28715643026806925
-122.08,37.66,37.0,1997.0,436.0,1349.0,437.0,2.1382,-0.06113169754631948,0.018527791687531298,-0.30848623853211005
-117.24,33.34,17.0,2866.0,442.0,1354.0,431.0,4.5764,-0.040907187718073966,0.005931612002791347,-0.2843739338109861
-118.58,34.21,24.0,2642.0,696.0,1649.0,633.0,3.0187,-0.044882664647993946,0.009084027252081756,-0.2884972170686457
-117.9,33.63,26.0,4486.0,554.0,1598.0,549.0,10.1454,-0.026281765492643782,0.0057958091841284,-0.28524173027989824
-118.38,34.06,29.0,3946.0,1008.0,1676.0,876.0,2.7824,-0.03,0.007349214394323365,-0.28771751985132626
-117.14,32.76,28.0,3025.0,756.0,1328.0,695.0,2.694,-0.03872396694214876,0.009256198347107438,-0.279665357691651
-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.5269999999999997,-0.041189915966386555,0.005714285714285714,-0.30781785539415696
-119.7,36.8,34.0,1768.0,303.0,888.0,314.0,3.8088,-0.06770361990950226,0.019230769230769232,-0.30743525480367584
-120.4,34.87,10.0,2197.0,329.0,1064.0,319.0,4.9766,-0.054802002730996814,0.004551661356395084,-0.2896179401993355
-122.11,37.83,19.0,5130.0,741.0,1887.0,712.0,7.202999999999999,-0.023803118908382066,0.003703703703703704,-0.3098026369666694
-117.04,34.0,25.0,3750.0,781.0,1594.0,785.0,2.4167,-0.031210666666666668,0.006666666666666667,-0.29049897470950103
-122.86,38.1,44.0,2602.0,509.0,691.0,343.0,4.3125,-0.04721752498078401,0.016910069177555727,-0.31010906723099463
-117.8,33.67,5.0,2638.0,521.0,1179.0,480.0,5.7759,-0.04465504169825625,0.0018953752843062926,-0.28582342954159595
-121.27,38.13,40.0,2402.0,509.0,1197.0,486.0,2.1771,-0.050487094088259785,0.01665278934221482,-0.314422363321514
-117.57,34.07,4.0,2152.0,580.0,1083.0,441.0,3.1458,-0.05463289962825278,0.0018587360594795538,-0.2897848090499277
-117.07,32.64,32.0,5135.0,1025.0,2152.0,944.0,4.1325,-0.02279844206426485,0.0062317429406037,-0.2788075510378406
-117.97,34.07,20.0,2063.0,496.0,1573.0,468.0,3.2,-0.05718371303926321,0.009694619486185167,-0.2888022378570823
-122.05,37.96,35.0,2190.0,384.0,1154.0,401.0,3.8456,-0.05573059360730594,0.01598173515981735,-0.3110200737402704
-121.64,37.15,13.0,4780.0,798.0,2795.0,764.0,6.1684,-0.025447698744769875,0.002719665271966527,-0.3054094048010523
-121.25,38.72,10.0,7277.0,1168.0,3507.0,1131.0,4.485,-0.01666208602446063,0.001374192661811186,-0.319340206185567
-118.02,34.07,21.0,3245.0,959.0,3528.0,887.0,2.3236,-0.03636979969183359,0.0064714946070878274,-0.28867988476529405
-118.41,34.03,36.0,3053.0,635.0,1234.0,577.0,5.1637,-0.03878480183426138,0.011791680314444808,-0.2873912676294232
-122.03,38.28,15.0,5114.0,833.0,2418.0,778.0,4.4882,-0.0238619475948377,0.002933124755572937,-0.31369335409325577
-121.73,36.5,27.0,3184.0,520.0,1121.0,493.0,5.6383,-0.03823178391959799,0.008479899497487437,-0.29984391686519346
-115.48,32.68,15.0,3414.0,666.0,2097.0,622.0,2.3319,-0.03382542472173404,0.004393673110720563,-0.28299272601316244
-118.31,34.09,30.0,3165.0,1263.0,3678.0,1141.0,2.0,-0.03738072669826224,0.009478672985781991,-0.2881413236412814
-117.07,32.75,31.0,2036.0,501.0,1263.0,442.0,2.5583,-0.057499999999999996,0.015225933202357564,-0.2797471598189118
-117.78,33.7,16.0,1663.0,250.0,597.0,204.0,5.409,-0.07082381238725195,0.009621166566446182,-0.2861266768551537
-121.97,36.97,15.0,2849.0,668.0,1546.0,582.0,2.7587,-0.04281151281151281,0.005265005265005265,-0.30310732147249325
-121.84,37.37,15.0,3315.0,1042.0,2749.0,1059.0,2.3199,-0.036754147812971344,0.004524886877828055,-0.30671372291529875
-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,6.5217,-0.062009132420091324,0.026382546930492135,-0.30936017018491246
-122.09,37.41,18.0,1476.0,473.0,838.0,415.0,3.575,-0.08271680216802169,0.012195121951219513,-0.3064133016627078
-122.43,37.76,52.0,2250.0,566.0,1051.0,562.0,2.8458,-0.054413333333333334,0.02311111111111111,-0.30842113860981785
-120.5,37.3,29.0,1572.0,456.0,1697.0,429.0,1.76,-0.07665394402035623,0.018447837150127225,-0.30954356846473025
-121.05,37.62,37.0,1043.0,196.0,555.0,197.0,3.4125,-0.1160594439117929,0.03547459252157239,-0.3107806691449814
-117.99,33.86,36.0,1138.0,228.0,725.0,219.0,3.4167,-0.10368189806678382,0.03163444639718805,-0.2869734723281634
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,-0.1770144927536232,0.05217391304347826,-0.3090715572294089
-121.92,38.02,8.0,2750.0,479.0,1526.0,484.0,5.102,-0.04433454545454545,0.002909090909090909,-0.3118438320209974
-122.27,37.82,21.0,896.0,453.0,735.0,438.0,0.9218,-0.13646205357142857,0.0234375,-0.3093154494152286
-121.81,37.99,22.0,2331.0,359.0,1086.0,340.0,5.1435,-0.052256542256542256,0.009438009438009438,-0.31187915606272065
-122.02,37.8,11.0,6200.0,907.0,2286.0,896.0,7.6518,-0.01968064516129032,0.0017741935483870969,-0.30978528110145875
-120.72,38.24,32.0,2685.0,543.0,1061.0,492.0,2.5473,-0.0449608938547486,0.011918063314711359,-0.3167660702451955
-119.07,36.08,5.0,2693.0,508.0,1785.0,491.0,3.0,-0.04421463052357965,0.001856665428889714,-0.3030150331737633
-116.95,32.82,19.0,5308.0,1058.0,2852.0,1092.0,2.9161,-0.022032780708364733,0.0035795026375282594,-0.28063274903805047
-119.78,36.3,30.0,1846.0,391.0,1255.0,352.0,2.1681,-0.06488624052004334,0.016251354279523293,-0.30305560193688424
-117.62,34.07,16.0,6009.0,1599.0,5110.0,1389.0,2.5677,-0.019573972374771178,0.0026626726576801465,-0.2896616221730998
-118.92,36.04,28.0,1148.0,233.0,521.0,212.0,2.9208,-0.10358885017421603,0.024390243902439025,-0.30306088126471575
-117.23,32.87,11.0,3123.0,740.0,1223.0,634.0,5.4170000000000025,-0.037537624079410824,0.0035222542427153377,-0.2803889789303079
-118.2,34.06,46.0,321.0,101.0,401.0,86.0,2.1029,-0.3682242990654206,0.14330218068535824,-0.28815566835871403
-117.37,34.07,52.0,50.0,9.0,60.0,16.0,4.125,-2.3474,1.04,-0.29027860611740647
-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6.3191,-0.03535368802902056,0.007557436517533253,-0.2802052159042326
-121.96,37.33,26.0,3269.0,788.0,1427.0,696.0,4.2136,-0.03730804527378403,0.007953502600183543,-0.30608396195473925
-117.98,33.75,27.0,2343.0,415.0,1537.0,426.0,5.1345,-0.05035424669227486,0.011523687580025609,-0.2860654348194609
-118.16,33.97,31.0,1363.0,428.0,1897.0,364.0,2.3929,-0.08669112252384446,0.022743947175348497,-0.2874915368991198
-118.99,35.38,30.0,1390.0,361.0,1116.0,298.0,1.3451,-0.08560431654676258,0.02158273381294964,-0.2973359105807211
-121.3,37.96,52.0,1475.0,238.0,736.0,260.0,3.6591,-0.08223728813559322,0.03525423728813559,-0.31294311624072546
-121.66,37.13,20.0,4477.0,924.0,2656.0,871.0,3.8788,-0.027174447174447173,0.004467277194549922,-0.30519480519480524
-118.14,34.05,25.0,5478.0,1136.0,3062.0,1096.0,3.4118,-0.021566265060240963,0.0045637093829864915,-0.28821736922295577
-117.09,32.72,39.0,1273.0,246.0,770.0,242.0,2.0938,-0.09197957580518461,0.030636292223095052,-0.27944316337859765
-121.44,38.64,18.0,1756.0,442.0,837.0,320.0,1.125,-0.06915717539863325,0.010250569476082005,-0.3181818181818182
-119.77,36.8,24.0,3748.0,770.0,1827.0,719.0,2.7222,-0.03195570971184632,0.0064034151547491995,-0.30725557318193203
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,-0.1355321507760532,0.057649667405764965,-0.30912065439672803
-121.85,37.41,25.0,1837.0,278.0,1006.0,271.0,6.6842,-0.06633097441480675,0.013609145345672292,-0.30701682396389
-121.95,37.26,10.0,3611.0,803.0,1599.0,716.0,5.2,-0.03377180836333426,0.0027693159789531985,-0.3055350553505535
-118.11,34.06,18.0,2609.0,721.0,2221.0,703.0,2.3224,-0.045270218474511306,0.006899195093905711,-0.28837524341715354
-122.39,38.37,33.0,1066.0,191.0,403.0,163.0,6.8,-0.114812382739212,0.03095684803001876,-0.31350600539259743
-118.08,33.92,34.0,2118.0,437.0,1414.0,442.0,3.7238,-0.05575070821529745,0.016052880075542966,-0.2872628726287263
-117.81,33.86,18.0,133.0,29.0,95.0,23.0,3.5625,-0.8857894736842106,0.13533834586466165,-0.28741193447075797
-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485,-0.06768544339096487,0.014500836586726157,-0.3178147659854977
-117.91,33.91,34.0,1763.0,303.0,894.0,297.0,5.0096,-0.0668803176403857,0.019285309132161088,-0.2875922313629039
-120.55,41.61,22.0,9047.0,1831.0,4276.0,1622.0,2.0802,-0.013324859069304742,0.002431745329943628,-0.34516798009124844
-121.94,37.53,33.0,2095.0,342.0,941.0,304.0,5.761,-0.05820525059665871,0.015751789976133652,-0.3077743152370018
-122.3,37.98,25.0,3807.0,806.0,1821.0,792.0,3.6518,-0.03212503283425269,0.006566850538481744,-0.3105478331970564
-117.88,33.92,13.0,3292.0,727.0,1565.0,698.0,5.4570000000000025,-0.035808019441069254,0.003948967193195626,-0.28775025449609776
-122.29,37.98,27.0,2133.0,347.0,850.0,350.0,5.1046,-0.05733239568682607,0.012658227848101266,-0.31057322757379996
-119.77,36.76,43.0,1945.0,413.0,1492.0,422.0,1.5174,-0.061578406169665804,0.02210796915167095,-0.30692159973282124
-118.47,34.06,45.0,3030.0,433.0,916.0,399.0,9.4664,-0.0390990099009901,0.01485148514851485,-0.2874989448805605
-121.49,38.49,26.0,1557.0,301.0,986.0,300.0,2.6613,-0.07802825947334617,0.016698779704560053,-0.31681619886410406
-121.76,37.33,5.0,4153.0,719.0,2435.0,697.0,5.6306,-0.029318564892848543,0.0012039489525644113,-0.3065867279894875
-118.43,33.83,19.0,6206.0,1611.0,2455.0,1472.0,5.145,-0.019083145343216243,0.003061553335481792,-0.2856539728109431
-117.82,33.75,30.0,2910.0,535.0,1270.0,489.0,4.6161,-0.04048797250859106,0.010309278350515464,-0.2864539127482601
-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,-0.21758747697974218,0.08287292817679558,-0.2889547185780787
-122.35,40.54,17.0,2280.0,453.0,976.0,434.0,2.71,-0.053662280701754383,0.007456140350877193,-0.3313445034736412
-123.28,40.77,25.0,767.0,206.0,301.0,121.0,1.625,-0.16073011734028683,0.03259452411994785,-0.3307105775470474
-117.06,32.75,34.0,2516.0,611.0,1317.0,594.0,2.2308,-0.04652623211446741,0.013513513513513514,-0.2797710575773108
-121.91,37.3,31.0,2095.0,427.0,829.0,405.0,3.6563,-0.058190930787589495,0.014797136038186158,-0.3059634156344844
-116.71,33.75,25.0,10665.0,2161.0,1874.0,852.0,3.0625,-0.01094327238631036,0.0023441162681669013,-0.2891783052009254
-118.6,34.19,16.0,14912.0,4183.0,5105.0,3302.0,2.8312,-0.00795332618025751,0.001072961373390558,-0.28827993254637435
-117.19,34.06,37.0,1467.0,348.0,1316.0,339.0,1.4480000000000002,-0.07988411724608044,0.025221540558963872,-0.2906391330318287
-118.37,33.95,35.0,924.0,349.0,1376.0,358.0,2.2297,-0.1281060606060606,0.03787878787878788,-0.2868125369603785
-122.29,37.88,48.0,2365.0,490.0,1034.0,475.0,3.1065,-0.05170824524312897,0.02029598308668076,-0.3097554992231581
-117.41,34.23,17.0,889.0,131.0,439.0,141.0,6.1426,-0.1320697412823397,0.019122609673790775,-0.29154245805297674
-118.18,34.01,39.0,322.0,82.0,319.0,90.0,2.6364,-0.3670186335403727,0.12111801242236025,-0.28778135048231507
-118.01,33.78,26.0,2343.0,377.0,1166.0,373.0,6.0,-0.050367050789586004,0.011096884336320957,-0.2862469282264215
-121.27,37.79,16.0,1853.0,390.0,1013.0,362.0,2.7083,-0.06544522396114409,0.008634646519158122,-0.31161870206976167
-121.52,39.49,30.0,1217.0,238.0,677.0,233.0,2.6563,-0.09985209531635168,0.024650780608052588,-0.32496708360763665
-121.39,38.57,33.0,2648.0,357.0,863.0,359.0,8.4016,-0.045842145015105744,0.012462235649546828,-0.3177362220940769
-117.27,34.45,8.0,6463.0,1095.0,3213.0,1031.0,3.2215,-0.018144824384960543,0.001237815256073031,-0.29376652170205514
-121.22,37.95,30.0,1055.0,211.0,629.0,170.0,2.8676,-0.11490047393364929,0.02843601895734597,-0.31306715063520874
-118.2,33.77,41.0,1158.0,396.0,1209.0,336.0,2.7813,-0.10207253886010363,0.03540587219343696,-0.28570219966159055
-118.2,34.05,43.0,1165.0,317.0,1279.0,303.0,1.9615,-0.10145922746781116,0.03690987124463519,-0.28807106598984766
-121.61,39.13,21.0,1432.0,328.0,933.0,336.0,1.6823,-0.0849231843575419,0.014664804469273743,-0.3217663021133131
-117.9,34.13,37.0,1801.0,422.0,1564.0,425.0,3.1597,-0.06546363131593559,0.020544142143253747,-0.28948261238337575
-118.38,34.06,28.0,2522.0,616.0,991.0,574.0,3.1475,-0.04693893735130848,0.011102299762093577,-0.28771751985132626
-119.29,34.45,26.0,2849.0,535.0,1383.0,532.0,2.6893,-0.041870831870831876,0.009126009126009126,-0.28879201944840305
-121.28,37.9,28.0,371.0,71.0,171.0,70.0,0.9614,-0.326900269541779,0.07547169811320754,-0.3125
-117.19,32.79,36.0,1514.0,258.0,665.0,278.0,3.8571,-0.07740422721268164,0.023778071334214,-0.27980203089000766
-117.08,32.62,36.0,1674.0,309.0,818.0,307.0,3.4773,-0.06994026284348864,0.021505376344086023,-0.27861291424666895
-118.15,33.95,35.0,2753.0,702.0,1592.0,614.0,2.7875,-0.042916818016709046,0.012713403559752997,-0.2873465933135844
-117.25,32.77,32.0,2021.0,524.0,973.0,485.0,3.18,-0.05801583374567046,0.01583374567046017,-0.2794882729211088
-118.07,34.12,43.0,1554.0,287.0,802.0,277.0,4.2312,-0.07597812097812097,0.027670527670527672,-0.28898111289912765
-118.28,34.1,48.0,805.0,246.0,633.0,235.0,2.3421,-0.14693167701863355,0.05962732919254658,-0.2882989516401759
-122.27,37.84,48.0,1922.0,409.0,1026.0,335.0,1.7969,-0.06361602497398543,0.02497398543184183,-0.30947902183691833
-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,2.7216,-0.047320129345189976,0.012934518997574777,-0.2829076620825147
-122.84,38.98,21.0,939.0,176.0,556.0,178.0,1.7196,-0.13082002129925452,0.022364217252396165,-0.31732334744382934
-118.96,35.36,35.0,2285.0,497.0,1738.0,480.0,2.4848,-0.05206126914660831,0.015317286652078774,-0.2972427706792199
-118.11,34.02,40.0,1727.0,309.0,932.0,313.0,3.95,-0.06839027214823393,0.023161551823972205,-0.2880365760731522
-119.23,36.39,39.0,1660.0,349.0,1061.0,306.0,1.4812,-0.07182530120481928,0.023493975903614458,-0.3052084206994884
-118.3,34.05,39.0,993.0,506.0,1765.0,464.0,1.2786,-0.11913393756294058,0.03927492447129909,-0.28782755705832624
-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,-0.09870626525630594,0.01790073230268511,-0.31794575879976916
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,-0.09942229454841334,0.03824247355573637,-0.3092724445535641
-117.16,32.81,35.0,1213.0,200.0,532.0,181.0,3.6806,-0.09658697444352844,0.028854080791426217,-0.2800443837487197
-118.16,34.18,44.0,1870.0,389.0,1345.0,391.0,1.8932,-0.06318716577540107,0.023529411764705882,-0.28926878808395395
-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,-0.0777466581795035,0.0241884150222788,-0.3085803176682495
-120.5,37.32,13.0,1936.0,384.0,1158.0,367.0,2.75,-0.062241735537190084,0.006714876033057851,-0.30970954356846475
-117.91,33.65,14.0,2598.0,759.0,1584.0,703.0,4.0417,-0.04538491147036181,0.005388760585065435,-0.2853871596980748
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,-0.05587185354691075,0.020137299771167048,-0.31077981651376146
-117.98,33.81,18.0,3751.0,878.0,2281.0,815.0,3.7201,-0.03145294588109838,0.004798720341242335,-0.2865739955924733
-120.48,34.65,26.0,1933.0,316.0,1001.0,319.0,4.4628,-0.06232798758406622,0.013450594930160372,-0.28759960159362546
-122.26,37.54,16.0,2118.0,333.0,770.0,318.0,7.2477,-0.05772426817752597,0.007554296506137866,-0.3070505480124325
-117.09,32.67,37.0,1157.0,332.0,983.0,306.0,2.0972,-0.10120138288677615,0.03197925669835782,-0.2790161414296695
-117.66,34.12,16.0,3853.0,541.0,1726.0,497.0,6.1195,-0.03053724370620296,0.004152608357124318,-0.289988101308856
-123.79,39.5,24.0,1421.0,291.0,588.0,274.0,2.325,-0.08711470795214638,0.01688951442646024,-0.31908877938444136
-120.66,35.29,39.0,2163.0,652.0,1153.0,599.0,2.084,-0.05578363384188627,0.018030513176144243,-0.2924747223603514
-118.29,33.97,43.0,2660.0,672.0,2133.0,588.0,1.7734,-0.044469924812030076,0.016165413533834588,-0.2871755854256488
-121.9,37.34,52.0,241.0,69.0,385.0,64.0,2.6189999999999998,-0.5058091286307054,0.2157676348547718,-0.3063166529942576
-121.98,37.34,33.0,3570.0,776.0,1922.0,761.0,4.9562,-0.03416806722689076,0.009243697478991597,-0.3061157566814232
-117.87,34.13,29.0,1677.0,413.0,873.0,400.0,3.12,-0.07028622540250448,0.0172927847346452,-0.2895562908288793
-118.34,33.93,35.0,1213.0,284.0,742.0,253.0,4.0625,-0.09755976916735368,0.028854080791426217,-0.28671624133851614
-117.1,33.56,6.0,1868.0,289.0,750.0,247.0,4.3833,-0.06268736616702356,0.0032119914346895075,-0.2865926558497011
-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556,-0.03720789557465776,0.010187838268067495,-0.29032258064516125
-118.23,34.07,35.0,1335.0,440.0,1586.0,445.0,1.9722,-0.088561797752809,0.026217228464419477,-0.2881671318616256
-122.01,38.36,15.0,1176.0,166.0,485.0,171.0,5.9441,-0.10375000000000001,0.012755102040816327,-0.3144004589787722
-117.89,34.08,35.0,1711.0,335.0,825.0,356.0,3.5,-0.06890122735242549,0.020455873758036237,-0.2890830435151412
-117.91,33.67,16.0,7961.0,2276.0,5014.0,2116.0,3.512,-0.014810953397814344,0.0020097977640999875,-0.2855567805953694
-118.04,33.92,34.0,1995.0,417.0,1573.0,407.0,3.4907,-0.05916791979949875,0.017042606516290727,-0.2873602168756354
-118.47,34.3,16.0,2495.0,551.0,2314.0,567.0,3.6736,-0.04748296593186373,0.006412825651302605,-0.2895247742044399
-122.71,38.46,23.0,3220.0,603.0,1299.0,591.0,3.9261,-0.03810869565217391,0.007142857142857143,-0.31342188900660095
-122.55,37.91,48.0,1283.0,278.0,567.0,255.0,3.2794,-0.09551831644583009,0.037412314886983634,-0.30934312525499796
-122.75,38.46,13.0,4323.0,1020.0,2566.0,728.0,3.0147,-0.02839463335646542,0.003007170946102244,-0.31331975560081465
-118.07,34.01,38.0,2245.0,444.0,1540.0,419.0,3.7986,-0.0525924276169265,0.016926503340757237,-0.2880494621834505
-118.3,34.08,34.0,1562.0,651.0,1774.0,559.0,1.5685,-0.07573623559539053,0.02176696542893726,-0.2880811496196112
-117.24,32.8,28.0,1072.0,331.0,692.0,321.0,2.1357,-0.10936567164179103,0.026119402985074626,-0.2797679972705561
-122.09,37.98,14.0,5381.0,871.0,2296.0,872.0,5.6875,-0.022689091246980115,0.0026017468871956887,-0.31108198869686293
-117.88,33.89,16.0,959.0,176.0,353.0,185.0,4.5,-0.12291970802919708,0.016684045881126174,-0.2874957583983712
-119.71,34.42,23.0,2068.0,658.0,1898.0,570.0,2.5506,-0.05788684719535783,0.011121856866537718,-0.2875281931334058
-118.2,33.78,52.0,2662.0,893.0,3018.0,763.0,2.3305,-0.04440270473328325,0.019534184823441023,-0.28578680203045687
-122.31,37.91,45.0,3924.0,834.0,1992.0,773.0,4.1146,-0.031169724770642202,0.011467889908256881,-0.30995012672716865
-121.09,39.48,25.0,1665.0,374.0,845.0,330.0,1.5603,-0.07272672672672673,0.015015015015015015,-0.32603848377240063
-118.94,35.37,33.0,3372.0,741.0,2352.0,704.0,2.0643,-0.03527283511269276,0.009786476868327402,-0.2973768286531024
-121.27,38.72,6.0,4664.0,644.0,2105.0,663.0,6.0804,-0.026001286449399655,0.001286449399656947,-0.3192875401995547
-118.1,33.84,36.0,2572.0,421.0,1318.0,434.0,5.1836,-0.045917573872472785,0.013996889580093312,-0.28653683319221
-117.69,33.66,11.0,2630.0,327.0,1256.0,352.0,8.2953,-0.044749049429657795,0.004182509505703422,-0.2860056079530971
-120.83,35.33,14.0,4155.0,787.0,2112.0,755.0,4.4766,-0.029080625752105897,0.0033694344163658243,-0.29239427294546055
-122.05,37.38,23.0,3200.0,907.0,2029.0,866.0,3.5649,-0.038140625,0.0071875,-0.3062679229823843
-118.59,34.47,5.0,538.0,98.0,8733.0,105.0,4.2391,-0.2204275092936803,0.00929368029739777,-0.2906653174803946
-118.25,33.95,41.0,1576.0,339.0,1252.0,302.0,1.9798,-0.07503172588832488,0.02601522842639594,-0.2871035940803383
-118.37,33.88,27.0,1688.0,331.0,811.0,327.0,4.5357,-0.07012440758293839,0.015995260663507108,-0.2862211709047901
-117.97,33.73,18.0,3698.0,574.0,2046.0,614.0,6.2984,-0.031901027582477016,0.0048674959437533805,-0.28592014919047215
-118.42,34.06,52.0,1881.0,334.0,640.0,321.0,6.871,-0.0629558745348219,0.02764486975013291,-0.28762033440297247
-120.43,34.9,27.0,2019.0,354.0,1029.0,346.0,3.5391,-0.05964834076275384,0.01337295690936107,-0.2897949016025907
-119.33,36.21,38.0,3115.0,622.0,1238.0,606.0,2.6083,-0.03830818619582665,0.012199036918138041,-0.3034442302857622
-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,-0.2247504621072089,0.059149722735674676,-0.3182005099103544
-118.57,34.17,31.0,1950.0,383.0,870.0,357.0,3.1875,-0.0608051282051282,0.015897435897435898,-0.2881841949903011
-122.1,37.64,28.0,1784.0,311.0,735.0,278.0,4.6635,-0.06844170403587443,0.01569506726457399,-0.3082719082719083
-118.46,34.06,20.0,5448.0,1532.0,2202.0,1442.0,4.2554,-0.021743759177679883,0.003671071953010279,-0.2875232145872025
-122.29,40.39,17.0,1682.0,332.0,887.0,316.0,1.8438,-0.072705112960761,0.010107015457788348,-0.33028048082427014
-117.2,34.46,7.0,8414.0,1584.0,5146.0,1517.0,3.2794,-0.013929165676253862,0.0008319467554076539,-0.2940273037542662
-121.29,37.96,50.0,1669.0,558.0,1340.0,484.0,1.3191,-0.07267225883762733,0.029958058717795086,-0.3129689174705252
-116.89,33.75,23.0,2719.0,538.0,930.0,485.0,2.0154,-0.042990069878631854,0.008458992276572269,-0.28873299683463083
-122.42,37.76,52.0,4001.0,1084.0,2129.0,1037.0,3.5052,-0.030597350662334415,0.012996750812296926,-0.308446332298644
-118.45,34.2,18.0,2729.0,800.0,2099.0,742.0,2.5842,-0.04340417735434225,0.00659582264565775,-0.28872942169691856
-118.09,33.77,26.0,5359.0,1508.0,1829.0,1393.0,1.7675,-0.022035827579772346,0.004851651427505131,-0.2859683292404099
-117.96,33.65,21.0,2030.0,318.0,910.0,311.0,7.8453,-0.05810837438423645,0.010344827586206896,-0.2852661919294676
-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393,-0.040037658336186235,0.005477576172543649,-0.28482257374946557
-119.78,36.83,18.0,4164.0,741.0,1817.0,681.0,4.2153,-0.02876560999039385,0.004322766570605188,-0.3074803806979462
-122.31,37.57,31.0,2197.0,477.0,1193.0,394.0,4.6371,-0.055671370050068274,0.014110150204824761,-0.30717030496279946
-123.08,41.26,34.0,2773.0,679.0,1066.0,424.0,1.6757,-0.04438514244500541,0.012261089073205915,-0.3352291192720182
-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525,-0.09651933701657459,0.036306235201262825,-0.3096737263880938
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,-0.06046511627906977,0.022266204849084613,-0.3092471358428805
-122.0,36.98,20.0,2502.0,454.0,981.0,399.0,4.3,-0.04876099120703437,0.007993605115907274,-0.30311475409836064
-117.46,34.07,19.0,3155.0,572.0,2482.0,642.0,2.9973,-0.037229793977812994,0.006022187004754358,-0.2900561893410523
-117.96,34.14,9.0,907.0,207.0,619.0,194.0,3.9464,-0.13005512679162073,0.009922822491730982,-0.2894201424211597
-119.82,36.81,25.0,3305.0,551.0,1149.0,500.0,5.0698,-0.03625416036308623,0.007564296520423601,-0.30721081622433655
-117.37,34.12,32.0,3190.0,568.0,1614.0,512.0,3.8398,-0.03679310344827586,0.010031347962382446,-0.29070460935503106
-117.63,34.08,38.0,1810.0,371.0,1257.0,354.0,3.8355,-0.06498895027624309,0.020994475138121547,-0.28972200969140527
-117.49,34.02,21.0,3736.0,738.0,2021.0,640.0,4.4545,-0.031448072805139185,0.005620985010706638,-0.2895565580049366
-122.91,39.07,21.0,2202.0,484.0,1000.0,381.0,2.4423,-0.05581743869209809,0.009536784741144414,-0.31787486778943946
-117.9,33.82,32.0,1187.0,302.0,1003.0,275.0,2.4931,-0.09932603201347937,0.02695871946082561,-0.2868532654792197
-117.86,33.73,38.0,2284.0,511.0,2451.0,504.0,3.3125,-0.05160245183887916,0.016637478108581436,-0.2861870015272357
-119.81,36.79,39.0,2471.0,460.0,1118.0,431.0,2.4167,-0.04848644273573452,0.01578308377175233,-0.3070695267506886
-122.27,41.23,40.0,1958.0,386.0,725.0,331.0,2.1898,-0.06244637385086823,0.020429009193054137,-0.33720454731332294
-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,-0.2914214463840399,0.04239401496259352,-0.2825603285983228
-121.9,37.26,20.0,4447.0,661.0,2062.0,660.0,6.8088,-0.02741173825050596,0.0044974139869575,-0.30566037735849055
-120.42,34.96,14.0,2069.0,343.0,1240.0,338.0,4.5066,-0.05820202996616723,0.006766553890768487,-0.29031722305264906
-120.48,34.66,4.0,1897.0,331.0,915.0,336.0,4.1563,-0.0635108065366368,0.0021085925144965737,-0.2876826029216467
-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,-0.24314115308151094,0.019880715705765408,-0.3096484055600981
-118.23,34.09,47.0,859.0,239.0,913.0,234.0,2.6442,-0.13763678696158324,0.05471478463329453,-0.2883362936648905
-117.96,34.07,35.0,2819.0,529.0,1508.0,485.0,4.6118,-0.041844625753813404,0.012415750266051791,-0.28882672092234657
-120.38,37.99,36.0,2864.0,603.0,1155.0,565.0,2.3571,-0.04203212290502793,0.012569832402234637,-0.31558398405050675
-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,6.1824,-0.08152518978605935,0.024844720496894408,-0.28959620756793364
