longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,bedrooms_per_room
-119.2,34.26,25.0,2203.0,367.0,1194.0,377.0,5.4087,-0.054108034498411256,0.011348161597821153,-0.2874161073825503
-117.27,34.13,36.0,3337.0,687.0,2388.0,589.0,2.9628,-0.03514234342223554,0.010788133053640995,-0.2910377760723118
-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,-0.04007585751978892,0.014841688654353561,-0.31725783886099906
-117.49,33.64,3.0,8874.0,1302.0,3191.0,1027.0,6.8588,-0.013239801667793554,0.0003380662609871535,-0.28632224019065455
-121.83,36.6,30.0,2748.0,502.0,1491.0,535.0,4.3472,-0.04433406113537118,0.010917030567685589,-0.3004186161044078
-117.41,33.96,32.0,2837.0,617.0,1393.0,595.0,2.3798,-0.04138526612618964,0.011279520620373634,-0.2892428242909463
-117.93,33.62,33.0,1890.0,416.0,859.0,329.0,4.5658,-0.0623968253968254,0.01746031746031746,-0.2850843720851352
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,-0.02775681818181818,0.009318181818181817,-0.30901498403340705
-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,-0.053190433212996394,0.016696750902527077,-0.28607788241282767
-121.6,37.13,14.0,9483.0,1361.0,4108.0,1281.0,7.5,-0.012822946325002636,0.0014763260571549089,-0.30534539473684214
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,-0.22684310018903592,0.04914933837429111,-0.32433333333333336
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,-0.09305003971405879,0.011119936457505957,-0.280921895006402
-120.98,38.34,27.0,3471.0,653.0,1793.0,600.0,3.5508,-0.03485450878709306,0.007778738115816767,-0.31691188626219213
-121.93,37.31,26.0,2182.0,704.0,1638.0,704.0,2.8981,-0.055879926672777275,0.011915673693858845,-0.30599524317231197
-117.99,33.72,26.0,1787.0,275.0,801.0,270.0,5.5514,-0.06602686066032457,0.014549524342473419,-0.28578693109585557
-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,-0.06882655981682885,0.019461934745277618,-0.3157019294743846
-122.38,37.58,52.0,1704.0,226.0,671.0,243.0,8.4704,-0.07181924882629108,0.03051643192488263,-0.30707631966007515
-117.98,34.04,29.0,1468.0,310.0,1390.0,276.0,3.75,-0.08036784741144415,0.019754768392370572,-0.2885234785556874
-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,-0.08631924198250729,0.026239067055393587,-0.2889470573334459
-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,-0.036669764560099134,0.011152416356877323,-0.28715046042071474
-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,-0.08768148148148149,0.03185185185185185,-0.2874883838810509
-117.14,32.71,52.0,1225.0,332.0,955.0,321.0,1.6011,-0.09562448979591837,0.04244897959183674,-0.27923851801263444
-118.13,34.07,32.0,1880.0,428.0,1404.0,424.0,3.085,-0.06283510638297872,0.01702127659574468,-0.2884110725471938
-117.7,33.64,15.0,5743.0,773.0,2380.0,773.0,8.1926,-0.020494515061814385,0.002611875326484416,-0.28581138487680546
-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,-0.21771992818671454,0.07719928186714542,-0.3129380720705863
-118.31,34.05,40.0,1667.0,365.0,1161.0,384.0,3.1406,-0.07097180563887223,0.02399520095980804,-0.28780322880568
-118.3,34.17,16.0,1353.0,398.0,1211.0,357.0,3.1551,-0.08743532889874353,0.011825572801182557,-0.2888419273034658
-119.23,35.78,8.0,1612.0,343.0,1230.0,330.0,2.1806,-0.07396401985111663,0.004962779156327543,-0.30009225865973327
-121.8,36.72,14.0,2493.0,407.0,1296.0,418.0,5.4508,-0.04885679903730445,0.005615724027276374,-0.30147783251231525
-117.28,34.68,28.0,1932.0,421.0,1156.0,404.0,1.8958,-0.06070393374741201,0.014492753623188406,-0.2957025920873124
-117.9,33.74,25.0,808.0,163.0,1066.0,189.0,4.7679,-0.14591584158415843,0.03094059405940594,-0.2861747243426633
-122.57,37.99,45.0,2404.0,425.0,926.0,400.0,4.9674,-0.05098585690515807,0.018718801996672214,-0.3099453373582443
-118.34,33.87,34.0,1069.0,217.0,601.0,212.0,4.6406,-0.11070159027128157,0.031805425631431246,-0.2862092276491465
-118.16,33.97,30.0,2419.0,715.0,3208.0,719.0,2.1743,-0.04884663083918975,0.012401818933443571,-0.2874915368991198
-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7.6864,-0.02760840108401084,0.0036133694670280035,-0.30699386503067483
-117.81,33.73,19.0,5471.0,1345.0,2828.0,1247.0,3.5719,-0.021533540486199963,0.003472856881740084,-0.286308462779051
-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919,-0.017301116292214216,0.002260844990815317,-0.3064358052923881
-117.64,34.08,37.0,2576.0,468.0,1284.0,428.0,3.3958,-0.04566770186335404,0.01436335403726708,-0.28969738184291055
-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,-0.058501984126984125,0.00744047619047619,-0.28531456672884514
-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,-0.04006112054329372,0.010865874363327675,-0.28835395829801663
-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,-0.06921669525443111,0.029731275014293884,-0.3239715843383446
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,-0.006620399340121736,0.000398202400591615,-0.289912356074927
-118.24,33.99,28.0,312.0,89.0,498.0,87.0,2.4107,-0.37897435897435894,0.08974358974358974,-0.28746617050067663
-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,-0.1484924623115578,0.022613065326633167,-0.28798646362098135
-121.9,37.44,12.0,4228.0,734.0,2594.0,732.0,6.6086,-0.028831598864711448,0.002838221381267739,-0.30713699753896634
-118.11,34.07,19.0,3215.0,907.0,3072.0,870.0,2.3393,-0.036737169517884916,0.005909797822706065,-0.2884599102531538
-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,-0.21383128295254833,0.03866432337434095,-0.30352593079641654
-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,-0.06126075949367089,0.015189873417721518,-0.3114306967517977
-117.92,33.84,45.0,2019.0,394.0,1549.0,377.0,4.6111,-0.05840515106488361,0.022288261515601784,-0.28697421981004073
-122.43,37.66,43.0,1769.0,387.0,1102.0,377.0,4.5493,-0.06920859242509893,0.02430751837196156,-0.3076043453401944
-120.27,37.12,17.0,3328.0,628.0,1580.0,619.0,2.9861,-0.03613882211538461,0.005108173076923077,-0.3086388958177434
-123.01,38.79,32.0,2697.0,529.0,1417.0,535.0,3.2546,-0.04560993696700037,0.011865035224323322,-0.3153402162425819
-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,-0.11664015904572565,0.02385685884691849,-0.2825975796829725
-118.08,33.89,37.0,1152.0,259.0,981.0,225.0,3.2857,-0.1025,0.03211805555555555,-0.2870088075880759
-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,-0.010599545533997553,0.0012235623142807202,-0.31893139841688656
-117.11,32.9,16.0,2043.0,388.0,705.0,352.0,4.4766,-0.0573225648556045,0.00783162016642193,-0.2809324566646742
-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494,-0.05863366336633663,0.017326732673267328,-0.2860520094562648
-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,-0.028419459962756053,0.004655493482309125,-0.3087066917847489
-118.47,34.23,22.0,8350.0,2717.0,9135.0,2452.0,2.5008,-0.014188023952095808,0.0026347305389221557,-0.2889339073183084
-118.32,33.79,35.0,2924.0,658.0,1675.0,602.0,3.8287,-0.04046511627906976,0.011969904240766074,-0.28558147396889794
-117.96,33.76,22.0,2520.0,556.0,2126.0,527.0,3.7734,-0.04680952380952381,0.00873015873015873,-0.28619871142760256
-117.91,33.78,26.0,4297.0,1037.0,3596.0,967.0,3.045,-0.027440074470560856,0.00605073306958343,-0.28648969553048936
-117.25,33.0,14.0,2518.0,458.0,931.0,414.0,5.8393,-0.0465647339158062,0.005559968228752979,-0.2814498933901919
-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,-0.10025619834710744,0.013223140495867768,-0.3212430961998186
-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,-0.04587916343919442,0.010457010069713401,-0.2885362147560358
-122.52,37.96,35.0,2012.0,346.0,818.0,352.0,5.2818,-0.06089463220675944,0.01739562624254473,-0.3098269670257917
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.0989999999999998,-0.02181564245810056,0.00558659217877095,-0.29731113956466065
-121.34,38.59,22.0,3273.0,480.0,1151.0,463.0,8.05,-0.03707302169263672,0.006721662083715246,-0.31803197626504043
-118.64,34.22,16.0,4312.0,574.0,1902.0,574.0,8.4438,-0.0275139146567718,0.0037105751391465678,-0.2884356035064059
-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,-0.07418341708542713,0.02198492462311558,-0.28712955122777306
-122.06,37.54,20.0,6483.0,1068.0,3526.0,1060.0,5.0838,-0.018827703223816133,0.00308499151627333,-0.30755366213337704
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,-0.08723122238586156,0.024300441826215022,-0.2892115482019247
-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,-0.05439146230699364,0.010899182561307902,-0.3030809050680471
-118.46,34.17,24.0,2814.0,675.0,1463.0,620.0,4.1875,-0.042096659559346127,0.008528784648187633,-0.2884517980752997
-121.09,37.61,42.0,1787.0,296.0,921.0,287.0,3.8864,-0.06776161163961948,0.023503077783995522,-0.31059542489057723
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.4510000000000005,-0.04053045859000685,0.011978097193702943,-0.28852486701004815
-118.18,33.82,52.0,2618.0,472.0,943.0,440.0,3.7895,-0.04514132925897632,0.019862490450725745,-0.28617363344051444
-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,8.3637,-0.03713205168610148,0.006933501418216199,-0.2870480393821083
-118.85,34.18,11.0,5873.0,1455.0,3089.0,1365.0,3.5504,-0.02023667631534139,0.0018729780350757704,-0.28758939840134623
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,-0.0503506600660066,0.009900990099009901,-0.3062679229823843
-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,-0.052311688311688316,0.020346320346320345,-0.3103277060575968
-116.46,33.78,25.0,1137.0,414.0,604.0,240.0,1.3801,-0.10242744063324538,0.02198768689533861,-0.2900566718186502
-118.37,34.14,21.0,4670.0,1161.0,1914.0,1094.0,3.7986,-0.025346895074946467,0.004496788008565311,-0.2884176733969756
-117.66,35.63,33.0,2579.0,564.0,1155.0,431.0,2.0441,-0.045622334238076774,0.012795657231485071,-0.30282168961414246
-119.63,34.4,29.0,3865.0,814.0,1266.0,613.0,6.0069,-0.030952134540750322,0.007503234152652005,-0.28755328930870183
-121.83,37.34,21.0,6404.0,1232.0,6047.0,1235.0,4.2098,-0.019024047470331044,0.003279200499687695,-0.3064926536977756
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,-1.4876543209876543,0.12345679012345678,-0.3225726141078838
-118.16,33.87,32.0,1854.0,471.0,1363.0,478.0,2.6406,-0.06373247033441208,0.017259978425026967,-0.28664522681110355
-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,-0.06384073672806066,0.024918743228602384,-0.286720407297412
-122.53,37.87,20.0,1814.0,282.0,658.0,253.0,7.9977,-0.06754685777287762,0.011025358324145534,-0.3090671672243532
-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,-0.05823788546255507,0.016152716593245228,-0.30307614725163895
-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,4.5156,-0.06729235880398671,0.01937984496124031,-0.32526948078663703
-122.44,37.77,52.0,2705.0,647.0,1355.0,628.0,2.0161,-0.045264325323475046,0.01922365988909427,-0.30847762169225745
-118.35,34.02,34.0,3978.0,1073.0,2725.0,1035.0,1.7622,-0.029751131221719455,0.008547008547008548,-0.28745247148288977
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,-0.05245836985100789,0.008326029798422436,-0.3074931083451675
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,-0.04152159013022618,0.01439342015078821,-0.3448332783096732
-122.04,38.24,30.0,2081.0,456.0,1005.0,438.0,1.9954,-0.05864488226814032,0.014416146083613647,-0.3133398885611275
-121.04,37.5,33.0,613.0,123.0,343.0,116.0,3.1875,-0.19745513866231648,0.053833605220228384,-0.30981493721083936
-122.47,37.78,52.0,2042.0,378.0,1153.0,408.0,4.1856,-0.059975514201762975,0.025465230166503428,-0.30848371029639915
-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,-0.2683628318584071,0.08849557522123894,-0.31277823577906017
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,-0.05983781044095286,0.008616320324379118,-0.28654921226495
-119.82,36.79,35.0,1474.0,291.0,709.0,294.0,2.6522,-0.08128900949796472,0.023744911804613297,-0.3070438991821065
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,-0.06175599795814191,0.016845329249617153,-0.3112911224995867
-121.25,38.14,16.0,1174.0,242.0,464.0,261.0,2.3,-0.1032793867120954,0.013628620102214651,-0.31455670103092787
-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,-0.031814975583288115,0.0018990775908844276,-0.28191353287285753
-120.33,37.97,17.0,2530.0,526.0,1024.0,496.0,2.0057,-0.04756126482213439,0.0067193675889328066,-0.31554890717194384
-121.4,38.49,12.0,7290.0,1283.0,3960.0,1248.0,3.5968,-0.01665294924554184,0.0016460905349794238,-0.3170510708401977
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,-0.07940268456375839,0.014093959731543624,-0.2863663257543741
-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,-0.062002096436058696,0.027253668763102725,-0.2874894336432798
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,-0.045497280497280496,0.006216006216006216,-0.2799931688156434
-117.21,33.34,10.0,5294.0,817.0,2312.0,810.0,5.4563,-0.02214015867019267,0.0018889308651303363,-0.28444671956317724
-123.23,39.77,25.0,2075.0,435.0,991.0,377.0,1.2281,-0.05938795180722892,0.012048192771084338,-0.3227298547431632
-120.59,37.59,36.0,291.0,48.0,124.0,47.0,5.6945,-0.4143986254295533,0.12371134020618557,-0.3117173895016171
-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278,-0.04429522752497225,0.012948575656677765,-0.28756368495782175
-122.0,38.41,11.0,2838.0,429.0,1331.0,426.0,4.945,-0.04298801973220578,0.003875968992248062,-0.3148360655737705
-117.97,33.92,24.0,2017.0,416.0,900.0,436.0,3.0,-0.05848785324739712,0.011898859692612791,-0.2875307281512249
-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,-0.031027799030859473,0.004335628666156593,-0.30264672036823936
-122.29,37.87,44.0,2539.0,755.0,1382.0,713.0,2.537,-0.04816463174478141,0.01732965734541158,-0.3096737263880938
-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,-0.08200540175557056,0.015530047265361242,-0.31815561959654176
-122.04,37.62,35.0,1032.0,173.0,453.0,176.0,6.396,-0.11825581395348837,0.03391472868217054,-0.30825958702064893
-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,-0.06762122076440388,0.01654306902452938,-0.28876328665429385
-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129,-0.0704066985645933,0.008373205741626795,-0.2848284063880394
-119.9,36.58,20.0,1935.0,363.0,1319.0,359.0,2.4814,-0.06196382428940569,0.0103359173126615,-0.3050875729774812
-117.92,33.7,15.0,3201.0,435.0,1510.0,622.0,4.2708,-0.03683848797250859,0.004686035613870665,-0.2857869742198101
-117.87,34.14,30.0,2495.0,586.0,1139.0,559.0,2.9375,-0.04724248496993988,0.012024048096192385,-0.2896411300585391
-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,-0.04815106215578285,0.012981904012588513,-0.3142156862745098
-118.25,34.02,32.0,1375.0,448.0,1698.0,432.0,1.6302,-0.086,0.02327272727272727,-0.2876955602536998
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,-0.029614451988360813,0.005092143549951503,-0.3086874641775158
-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,-0.0391851138915624,0.01668270773179339,-0.306533486163419
-117.71,34.08,26.0,2744.0,494.0,1411.0,465.0,4.2639,-0.042897230320699704,0.009475218658892129,-0.2895251040693229
-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,-0.07517789072426938,0.02795425667090216,-0.2877545846361869
-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,-0.033989547038327524,0.009581881533101045,-0.27960020502306504
-122.3,38.32,20.0,2063.0,486.0,1045.0,460.0,2.5035,-0.059282598158022295,0.009694619486185167,-0.31332788225674574
-119.08,35.39,10.0,6435.0,1040.0,3242.0,1030.0,5.575,-0.018505050505050503,0.001554001554001554,-0.29719516291568693
-118.2,33.92,42.0,1411.0,314.0,1432.0,322.0,3.0871,-0.08377037562012757,0.029766123316796598,-0.28697123519458545
-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,-0.022573896353166985,0.00345489443378119,-0.2919819743219114
-117.82,34.13,27.0,3770.0,573.0,1606.0,562.0,6.1321,-0.03125198938992042,0.007161803713527852,-0.289679171617722
-121.52,38.59,35.0,6418.0,1545.0,3814.0,1496.0,1.6647,-0.01893424742910564,0.005453412277968215,-0.31756089532587234
-118.08,34.13,46.0,1238.0,147.0,377.0,145.0,8.4546,-0.09537964458804524,0.03715670436187399,-0.28904132791327913
-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,-0.019240646797717184,0.0030120481927710845,-0.3177061876905331
-118.1,34.06,36.0,1463.0,369.0,1492.0,366.0,3.25,-0.08072453861927546,0.02460697197539303,-0.2883996613039797
-117.21,32.8,34.0,1398.0,222.0,532.0,244.0,3.7102,-0.08384120171673819,0.024320457796852647,-0.2798396041293405
-118.38,33.96,44.0,2395.0,458.0,1287.0,450.0,4.6923,-0.04942797494780793,0.01837160751565762,-0.2868727825646224
-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,-0.09449760765550239,0.028708133971291867,-0.2886919831223629
-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,-0.24930526315789475,0.00631578947368421,-0.28694477284242526
-118.27,33.89,32.0,1969.0,397.0,1349.0,370.0,4.4659,-0.060066023362112746,0.016251904520060943,-0.2865477297708633
-116.16,33.68,12.0,1230.0,277.0,1334.0,260.0,2.2679,-0.0944390243902439,0.00975609756097561,-0.28994490358126723
-119.77,36.77,38.0,3065.0,658.0,1441.0,625.0,2.0564,-0.03907667210440457,0.012398042414355628,-0.307005093095099
-122.54,37.99,32.0,2236.0,348.0,818.0,330.0,7.3521,-0.05480322003577818,0.014311270125223614,-0.31002121756161255
-122.41,37.79,52.0,3610.0,1286.0,1504.0,1047.0,3.2059,-0.03390858725761773,0.014404432132963989,-0.3087166081202516
-118.38,34.19,42.0,1308.0,289.0,950.0,302.0,2.7379,-0.0905045871559633,0.03211009174311927,-0.2888156783240412
-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,-0.02939113004259584,0.0037584565271861687,-0.28857630008525154
-117.83,33.75,34.0,2660.0,601.0,1475.0,567.0,3.4152,-0.04429699248120301,0.012781954887218045,-0.2864296019689383
-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,-0.04403120464441219,0.006168359941944848,-0.315451174289246
-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,-0.00711063829787234,0.00024316109422492402,-0.2791314012139865
-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,-0.04489531785306433,0.012942519984773505,-0.2864168221129388
-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656,-0.05149130434782609,0.014782608695652174,-0.2889470573334459
-116.92,32.81,23.0,2668.0,528.0,1510.0,524.0,3.3669,-0.04382308845577212,0.008620689655172414,-0.2806192268217585
-118.09,33.9,37.0,1147.0,258.0,742.0,242.0,4.0461,-0.10295553618134264,0.03225806451612903,-0.28706918452028113
-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,-0.07191528545119706,0.020871700429711478,-0.28006828851899274
-117.3,34.1,44.0,589.0,130.0,504.0,137.0,1.775,-0.19915110356536503,0.07470288624787776,-0.29070758738277924
-121.88,37.27,24.0,4567.0,688.0,2102.0,695.0,5.6895,-0.02668710313115831,0.005255090869279615,-0.30579258286839517
-117.96,34.08,28.0,2831.0,552.0,2330.0,557.0,3.9741,-0.041667255386789115,0.009890498057223597,-0.28891149542217703
-121.9,37.25,28.0,2714.0,502.0,1389.0,490.0,5.7385,-0.044915254237288135,0.010316875460574797,-0.3055783429040197
-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,-0.03140281092548396,0.0037125430920180325,-0.28711366323256204
-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,-0.04600678733031675,0.00942684766214178,-0.31087615769199245
-118.1,34.05,31.0,3559.0,734.0,2975.0,715.0,3.7560000000000002,-0.03318347850519809,0.008710311885361057,-0.2883149872988992
-121.84,37.25,25.0,5939.0,989.0,3275.0,954.0,5.6488,-0.020515238255598586,0.004209462872537464,-0.3057288246881156
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,-0.058317167798254126,0.009699321047526674,-0.3086070686070686
-120.01,34.54,30.0,2992.0,609.0,1288.0,465.0,3.9375,-0.04011029411764706,0.010026737967914439,-0.28780934922089824
-120.45,34.94,24.0,1702.0,447.0,1240.0,417.0,2.4091,-0.07076968272620447,0.01410105757931845,-0.2900788709007887
-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,-0.04433070866141733,0.013873265841769778,-0.2871521610420367
-118.27,33.93,41.0,570.0,135.0,466.0,121.0,2.6458,-0.20749122807017542,0.07192982456140351,-0.2868859389532426
-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,-0.13490628445424477,0.04961411245865491,-0.3100686498855835
-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,-0.0419286471211586,0.008124337689862239,-0.2889637742207245
-122.2,39.52,39.0,2551.0,482.0,1181.0,437.0,2.0625,-0.04790278322226578,0.01528812230497844,-0.32340425531914896
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,-0.056078710289236604,0.012328117591275486,-0.28570220681491504
-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,-0.06835260115606936,0.021965317919075144,-0.28575052854122623
-122.42,40.44,16.0,994.0,435.0,495.0,181.0,2.1875,-0.123158953722334,0.01609657947686117,-0.33033818003594184
-118.08,33.87,23.0,2536.0,552.0,2012.0,556.0,4.1406,-0.046561514195583596,0.009069400630914827,-0.2868394308943089
-119.86,36.82,12.0,1488.0,253.0,675.0,223.0,4.7622,-0.0805510752688172,0.008064516129032258,-0.3071917236776239
-117.99,33.68,13.0,4000.0,883.0,1999.0,881.0,4.7245,-0.0294975,0.00325,-0.2854479193151962
-118.09,34.06,38.0,3230.0,840.0,3485.0,827.0,2.6289999999999996,-0.036560371517027866,0.011764705882352941,-0.28842408332627656
-121.35,38.68,18.0,7923.0,1558.0,3789.0,1473.0,3.5403,-0.01531616811813707,0.002271866717152594,-0.31874742480428514
-122.49,38.32,30.0,1631.0,284.0,788.0,284.0,3.3098,-0.07510116492949111,0.018393623543838136,-0.31284186464201164
-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,-0.035432952495490076,0.0072158749248346366,-0.28756894357233775
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,-2.95125,0.775,-0.28818297331639137
-122.46,37.71,45.0,1799.0,394.0,1436.0,389.0,3.65,-0.06807115063924402,0.02501389660922735,-0.307937285644292
-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,-0.0226177811550152,0.0026595744680851063,-0.29674113892155213
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,-0.02646993069528281,0.005812653699977644,-0.28758445945945943
-122.45,38.01,36.0,4501.0,832.0,2196.0,800.0,4.3182,-0.02720506554099089,0.007998222617196179,-0.3104124132298897
-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,-0.03660167966406719,0.003899220155968806,-0.3134475129066623
-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,-0.09051301684532924,0.03598774885145482,-0.2879621013450639
-117.76,34.06,30.0,1700.0,504.0,1719.0,459.0,2.227,-0.06927058823529413,0.01764705882352941,-0.28923233695652173
-118.37,33.85,25.0,5622.0,998.0,2537.0,1009.0,5.785,-0.021054784774101745,0.004446816079686944,-0.28596772830953787
-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,-0.01411703480976061,0.0009251763617439575,-0.30777422790202347
-118.27,34.05,52.0,1292.0,864.0,2081.0,724.0,0.9563,-0.09154024767801858,0.04024767801857585,-0.2879005665003805
-121.73,36.93,29.0,2931.0,535.0,1954.0,506.0,3.2917,-0.04153190037529853,0.00989423404981235,-0.30337632465292036
-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,-0.08458092485549133,0.01300578034682081,-0.27823338458909963
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,-0.0907398753894081,0.016355140186915886,-0.2908763196292164
-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,-0.03961051606621227,0.009087958455047063,-0.3059652572926909
-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,-0.05114141838019304,0.010071338648762064,-0.30573561992286863
-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,-0.061720484359233094,0.022704339051463168,-0.31038992888089595
-118.27,33.81,42.0,865.0,208.0,811.0,218.0,3.8621,-0.13672832369942195,0.048554913294797684,-0.2858713114061047
-119.83,34.45,24.0,2168.0,373.0,934.0,366.0,5.4197,-0.05527214022140221,0.01107011070110701,-0.28749061169990825
-122.14,39.65,33.0,419.0,77.0,190.0,67.0,3.6429,-0.2915035799522673,0.07875894988066826,-0.32462747666612085
-118.12,34.7,7.0,4915.0,885.0,2833.0,874.0,4.3229,-0.024032553407934896,0.0014242115971515768,-0.2937690484253302
-118.28,33.97,38.0,1819.0,497.0,2110.0,499.0,1.6027,-0.06502473886750962,0.020890599230346345,-0.2871998647277646
-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,-0.05141059027777778,0.0078125,-0.3007176023638666
-119.29,34.28,38.0,2387.0,748.0,1537.0,741.0,2.3147,-0.049974863845831594,0.015919564306661083,-0.28736692094894795
-120.61,35.11,11.0,3733.0,831.0,1839.0,739.0,3.3062,-0.03230913474417359,0.0029466916688990086,-0.2911035569189951
-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,-0.11957593688362919,0.023668639053254437,-0.31909278350515463
-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,-0.08182491582491583,0.030976430976430977,-0.31725783886099906
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,-0.11392061955469507,0.023233301064859633,-0.2901937457511896
-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,-0.0807651363938789,0.021956087824351298,-0.31831287585468326
